fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.474651650909258,-0.6054166993510351,0.21586608717633105,0.4743655854563472,-0.7146221797035227,0.3084668813894446,0.3406984393078726,-0.2990332195389321,-0.17727182145068696,-1.0838328230080332,0.006874921727147083,5
0.8367387957600749,-0.36243847158190146,1.1105255694374876,-0.7027386668915521,1.0552435935762878,-1.3818612091280473,-1.835618456857588,-0.20565139679686079,0.2581197197145062,0.596337695785199,1.6000060701485719,7
0.3738951087003103,2.2799497554074253,-2.1240125587374625,-0.7027386668915521,0.22740315123573138,0.026745532969862637,-1.2871158244906833,-0.3290488054203294,1.1911015936399243,0.2603035920265523,1.0969120232786487,6
-1.5546202540487075,0.18426254089864882,0.07822616682846108,-0.891916136018893,-0.8002608461525458,-0.9874513213406325,-0.6147577590086711,-1.499656654794378,0.9423064272598133,-1.0166260022563038,1.0130630154669935,6
-0.474651650909258,-0.4839275854664683,1.6610852508289689,2.092883932434709,-0.08660529241068674,0.08308980265377904,0.44686023912082184,1.1350447725717105,-0.6748621542109092,-0.27735097398728176,-0.9993131720126994,5
-0.24322980737937527,0.12351798395636537,-0.4723335145630199,-0.6396795105157718,1.1979747043246598,-1.4382054788119636,-1.7648439236489553,0.5680837059233014,1.1911015936399243,0.4619240542817404,-0.3285211095194689,6
1.5310043263497202,-0.36243847158190146,0.9728856490896175,-0.4715217601803575,0.05612581833768522,0.47749969044119384,0.3053111727035561,0.4346811020060461,-0.4882657794258245,0.32751041277828163,-0.8316151563893921,5
1.7624261698796029,2.4014388692919924,-1.5046329171720465,-0.7027386668915521,0.6555964834808469,-1.3818612091280473,-1.499439424116582,1.3017980274683167,0.0715233449294242,0.1930967712748237,-0.3285211095194689,6
-0.011807963849493291,2.1584606415228587,-1.2981730366502413,-0.7237583856834788,0.5699578170318237,-1.0437955910245489,-1.6940693904403223,0.2545875867177366,0.44471609449959093,0.05868312977136499,-0.3285211095194689,5
-0.474651650909258,-0.8483949271201686,-1.229353076476306,-0.21928513467723623,3.6529498091966555,0.25212261170552824,0.9245883382790937,-0.2456721779720448,-1.7944404029214067,-0.5461782569941989,-0.9154641642010458,6
