fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.474651650909258,-0.6054166993510351,0.215866087176331,0.4743655854563472,-0.7146221797035227,0.3084668813894446,0.3406984393078726,-0.2990332195389321,-0.1772718214506869,-1.0838328230080332,0.006874921727147,5
0.8367387957600749,-0.3624384715819014,1.1105255694374876,-0.7027386668915521,1.0552435935762878,-1.381861209128047,-1.835618456857588,-0.2056513967968607,0.2581197197145062,0.596337695785199,1.600006070148572,7
0.3738951087003103,2.2799497554074253,-2.1240125587374625,-0.7027386668915521,0.2274031512357313,0.0267455329698626,-1.2871158244906833,-0.3290488054203294,1.1911015936399243,0.2603035920265523,1.096912023278649,6
-1.5546202540487075,0.1842625408986488,0.078226166828461,-0.891916136018893,-0.8002608461525458,-0.9874513213406324,-0.6147577590086711,-1.499656654794378,0.9423064272598132,-1.0166260022563038,1.0130630154669935,6
-0.474651650909258,-0.4839275854664683,1.6610852508289689,2.092883932434709,-0.0866052924106867,0.083089802653779,0.4468602391208218,1.1350447725717103,-0.6748621542109092,-0.2773509739872817,-0.9993131720126994,5
-0.2432298073793752,0.1235179839563653,-0.4723335145630199,-0.6396795105157718,1.1979747043246598,-1.4382054788119636,-1.7648439236489553,0.5680837059233014,1.1911015936399243,0.4619240542817404,-0.3285211095194689,6
1.5310043263497202,-0.3624384715819014,0.9728856490896176,-0.4715217601803575,0.0561258183376852,0.4774996904411938,0.3053111727035561,0.4346811020060461,-0.4882657794258245,0.3275104127782816,-0.8316151563893921,5
1.7624261698796029,2.4014388692919924,-1.5046329171720465,-0.7027386668915521,0.6555964834808469,-1.381861209128047,-1.499439424116582,1.3017980274683167,0.0715233449294242,0.1930967712748237,-0.3285211095194689,6
-0.0118079638494932,2.1584606415228587,-1.2981730366502413,-0.7237583856834788,0.5699578170318237,-1.0437955910245489,-1.6940693904403223,0.2545875867177366,0.4447160944995909,0.0586831297713649,-0.3285211095194689,5
0.2967544941903491,-0.6661612562933185,-0.4035135543890847,2.071864213642782,0.3130418176847545,0.083089802653779,0.8892010716747772,1.3017980274683167,-1.1724524869711317,-0.6133850777459282,-1.0831621798243545,4
0.4510357232102707,-0.5446721424087517,0.1470461270023962,1.7355487129719531,-0.3435212917577561,1.9987949719069364,1.2076864711136253,1.6886655788283793,0.0093245533343978,1.47002636555768,-1.3347092032593153,5
-0.6289328799291788,0.5487298825523491,-0.3346935942151495,-0.9129358548108196,-0.0580590702610123,-1.4382054788119636,-0.1016423932460828,-0.2656825685596183,0.1337221365244534,-0.0757305117320937,-1.167011187636008,4
-0.0889485783594544,0.7917081103214825,-0.1970536738672796,1.966765619683148,-0.9144457347512432,-0.4803528941853849,0.4645538724229801,0.1612057639756283,-0.6126633626158801,-0.3445577947390111,1.264610038901956,8
-0.1660891928694148,-0.1802048007550514,-0.0594137535194092,0.7686416485433218,-0.571891068955151,0.8155653085446922,0.4291666058186636,-0.8459838955997306,-1.4834464449462692,-1.487073747518409,1.264610038901956,7
2.456691700469249,1.429525958215458,2.005185051698644,-0.5976400729319182,0.5699578170318237,-1.1001398607084654,-1.6232948572316894,1.7687071411787472,-0.3638681962357689,1.066785441047304,-1.2508601954476617,5
-1.0146359524789823,-1.0306285979470189,-0.2658736340412144,-0.9970147299785268,-0.8288070683022202,-1.4382054788119636,-1.5525203240230565,-1.6163839332219765,-0.5504645710208537,-1.4198669267666797,0.0907239295388007,5
-0.474651650909258,-0.6054166993510351,-0.5411534747369551,0.663543054583688,-0.6289835132544995,-0.3113200851336357,0.3406984393078726,0.3746499302432886,0.693511260879702,0.394717233530011,-0.1608230938961601,6
-0.7832141089491004,-0.7876503701778853,-0.3346935942151495,-0.7868175420592591,-0.5147986246558022,0.5901882298090266,0.6061029388402458,-0.4657864744355383,1.6886919264001468,1.2011990825507626,0.006874921727147,7
-0.6289328799291788,-0.1802048007550514,-0.2658736340412144,-0.618659791723845,-0.4862524025061278,0.1957783420216118,0.376085705912189,-1.7464514720413151,0.0093245533343978,-1.0166260022563038,1.8515530935835327,6
0.5281763377202319,-0.7876503701778853,0.5599658880460069,-0.891916136018893,-0.4862524025061278,0.4211554207572774,-0.1547232931525574,-0.899344937166655,-0.0528742382606313,0.0586831297713649,0.2584219451621094,6
-0.0889485783594544,-0.119460243812768,0.5599658880460069,-0.8288569796431127,-0.6289835132544995,-0.9874513213406324,-0.5616768591021964,-0.0989293136630491,1.253300385234951,0.4619240542817404,-0.0769740860845065,5
-0.2432298073793752,1.6725041859845915,0.6976058083938769,1.3782134935091983,0.3130418176847545,-0.3676643548175521,0.2699239060992397,0.8582343694433762,-0.1772718214506869,-1.285453285263221,-0.9993131720126994,5
0.2967544941903491,-0.1802048007550514,1.3858054101332282,1.6304501190123195,-0.4006137360571046,1.7170736234873545,0.5707156722359293,1.2317616604117354,-1.4834464449462692,-0.4117646154907404,-1.167011187636008,6
1.5310043263497202,1.2169200089174663,-0.0594137535194092,-0.6606992293076985,1.5976218144201009,-1.1001398607084654,-1.3755839910014744,0.7648525467013049,0.1337221365244534,0.1930967712748237,0.3422709529737631,5
-0.474651650909258,2.7962784894168347,-1.9863726383895923,0.4953853042482738,0.6555964834808469,-1.381861209128047,-1.835618456857588,0.5347330549439876,1.8752883011852288,-0.2101441532355524,1.432308054525263,5
0.7595981812501131,-0.4839275854664683,1.1793455296114226,-0.0511273843418221,-0.4577061803564534,-0.6493857032371341,-0.278578726267665,-0.1989812666009906,-0.6126633626158801,-1.285453285263221,-0.3285211095194689,6
-0.3975110363992968,-0.3016939146396183,0.9040656889156824,1.861667025723514,-0.0580590702610123,-0.0295987367140537,1.1546055712071506,1.331813613349677,-0.4882657794258245,0.2603035920265523,-1.167011187636008,5
-0.3203704218893364,-0.8483949271201686,0.2846860473502662,-0.8078372608511859,-0.8002608461525458,-1.3255169394441308,-1.2340349245842086,-0.9827215646149396,-0.0528742382606313,0.4619240542817404,0.3422709529737631,6
0.9138794102700354,0.3664962117254991,2.62456469326406,1.6094304002203927,-0.4006137360571046,-0.0859430063979701,1.437703704041682,1.1016941215923968,-0.9858561121860469,0.7307513372886578,-0.6639171407660849,5
-0.474651650909258,-1.0306285979470189,-0.2658736340412144,-0.7657978232673324,-0.4006137360571046,1.773417893171271,1.101524671300676,-0.8860046767749147,-0.4260669878307981,-0.7477987192493869,-0.2446721017078152,5
-1.3231984105188257,-1.0913731548893022,-0.4035135543890847,-0.8288569796431127,-0.6860759575538483,0.2521226117055282,-0.278578726267665,-1.3128930093101985,1.31549917682998,1.6044400070611389,1.264610038901956,6
-1.0917765669889434,-0.3016939146396183,0.4223259676981366,1.10495714921415,-0.5147986246558022,1.0409423872803578,0.3583920726100308,-0.3457241309099862,-0.6748621542109092,0.394717233530011,0.5938179764087239,6
0.2196138796803887,1.3991536797443165,-1.6422728375199167,-0.5976400729319182,0.9410587049775904,-0.931107051656716,-1.5702139573252147,0.4080005812226024,0.5069148860946173,0.394717233530011,-0.0769740860845065,6
1.0681606392899563,-0.1498325222839097,0.5599658880460069,-0.6817189480996253,0.6555964834808469,-1.5508940181797966,-1.941780256670537,0.1411953733880548,0.3203185113095353,0.932371799543846,1.1807610310903025,6
0.2196138796803887,1.64213190751345,-0.4035135543890847,-0.7447781044754056,0.4843191505828005,-0.3676643548175521,-0.4909023258935636,0.4747018831812301,0.5069148860946173,-0.0085236909803643,-0.5800681329544298,5
-0.8603547234590615,-0.1802048007550514,-0.4035135543890847,-0.6817189480996253,-0.1436977367100355,-0.1422872760818865,0.9068947049769356,-0.699241031290735,0.9423064272598132,-0.4117646154907404,-0.0769740860845065,6
-0.3975110363992968,-0.9698840410047356,-0.2658736340412144,0.9998585552545164,-0.4862524025061278,-0.0859430063979701,-0.0131742267352917,-0.0022124258230242,-0.6748621542109092,-0.5461782569941989,0.3422709529737631,7
-0.0118079638494932,-0.6661612562933185,0.4223259676981366,1.861667025723514,0.0561258183376852,1.3790080053838565,1.384622804135207,1.0683434706130828,-0.7992597374009648,-0.6133850777459282,-1.2508601954476617,6
-0.7060734944391399,-0.8483949271201686,0.3535060075242013,1.336174055925345,-0.3149750696080817,1.5480408144356053,0.2522302727970815,0.1645408290735819,-0.1150730298556577,-1.218246464511492,0.2584219451621094,5
-0.474651650909258,0.2450070978409322,-0.1970536738672796,-0.6396795105157718,2.2827311460122863,-0.8747627819727997,-0.4024341593827725,-0.4457760838479278,-0.2394706130457133,0.4619240542817404,-0.8316151563893921,5
-0.0118079638494932,-0.119460243812768,-0.1282337136933444,0.5899740388119444,-1.028630623349941,-0.931107051656716,-0.2078041930590321,-0.3590643913017266,-1.42124765335124,-0.6133850777459282,0.7615159920320327,6
-0.0118079638494932,0.9739417811483329,-0.9540732357805656,-0.7027386668915521,0.4272267062834517,-1.0437955910245489,-1.499439424116582,0.971626582773058,1.8752883011852288,1.268405903302492,-0.7477661485777385,6
-0.937495337969022,-0.3624384715819014,-0.3346935942151495,2.113903651226636,-0.571891068955151,0.0267455329698626,0.3230048060057143,-0.2056513967968607,-0.1772718214506869,-0.6133850777459282,2.1031001170184958,7
0.2196138796803887,1.64213190751345,-0.4035135543890847,-0.7447781044754056,0.4843191505828005,-0.3676643548175521,-0.4909023258935636,0.4747018831812301,0.5069148860946173,-0.0085236909803643,-0.5800681329544298,5
-0.0889485783594544,-0.9698840410047356,0.4911459278720717,2.0613543542468182,-0.2578826253087329,0.8155653085446922,0.7476520052575115,1.5886136258904378,0.7557100524747286,1.6044400070611389,-1.167011187636008,6
0.0653326506604671,2.4014388692919924,-2.192832518911397,-0.6817189480996253,0.6841427056305213,-0.7057299729210506,-1.5525203240230565,0.9849668431647984,1.1911015936399243,0.4619240542817404,-0.9154641642010458,5
-0.0889485783594544,-0.3624384715819014,-0.4035135543890847,-0.7447781044754056,-0.2007901810093841,-1.0437955910245489,-0.52628959249788,-0.4324358234562244,-0.4260669878307981,-1.0166260022563038,-0.9154641642010458,5
-1.0146359524789823,-1.2736068257161524,-0.2658736340412144,-0.7447781044754056,-0.1722439588597097,-0.5930414335532177,-0.6678386589151458,-0.9660462391252826,1.31549917682998,0.7307513372886578,0.2584219451621094,6
-1.0146359524789823,-0.6054166993510351,-0.1282337136933444,-0.7237583856834788,-0.6575297354041739,-0.1422872760818865,-0.4201277926849307,-0.8159683097183704,1.0667040104498688,1.066785441047304,0.3422709529737631,7
